train_kl_loss train_loss train_obs_loss train_reward_loss test_kl_loss test_loss test_obs_loss test_reward_loss test_avg_reward_planner test_std_reward_planner test_max_reward_planner test_min_reward_planner test_avg_feef_planner test_std_feef_planner test_max_feef_planner test_min_feef_planner 
0.0 0.2561175868366704 0.0055220316756855355 0.25059555516098486 0.0 0.1690789366310293 0.00641030389251131 0.162668632738518 -1152.514000728257 287.781694206428 -747.4281180323359 -1696.562090493617 0.0 0.0 0.0 0.0 
0.0 0.23966596433610626 0.006741705265912143 0.23292425907019412 0.0 0.3590881431644613 0.005825386354417512 0.3532627568100438 -1237.1563242918796 393.5058959429195 -747.2052859264674 -1909.169062311032 0.0 0.0 0.0 0.0 
0.0 0.174593243635062 0.005417691035704179 0.16917555259935785 0.0 0.12861555272882635 0.0029827175718365293 0.1256328351569898 -1314.924187081565 324.98401886316316 -541.859599097643 -1762.2109147461917 0.0 0.0 0.0 0.0 
0.0 0.27136973133592895 0.003205009933673974 0.26816472140225495 0.0 0.39265280521728774 0.0014408042259288557 0.3912120009913589 -1105.2566471161126 339.44904416322044 -650.6653610443734 -1766.1529358321754 0.0 0.0 0.0 0.0 
0.0 0.22559968088612412 0.0026204242850794935 0.22297925660104462 0.0 0.05833971003691355 0.00585466307221037 0.052485046964703186 -1193.489068529912 200.0635611386363 -976.3336871439745 -1646.573446621399 0.0 0.0 0.0 0.0 
0.0 0.2659664736552672 0.005659855224869468 0.2603066184303977 0.0 0.06461442058736627 0.00623443451794711 0.05837998606941917 -1193.4049456659693 242.02909055236069 -808.8417040413452 -1626.610904840092 0.0 0.0 0.0 0.0 
0.0 0.18699437063751798 0.0026633147940491185 0.18433105584346887 0.0 0.12028042791467725 0.005342790123188134 0.1149376377914891 -1240.0828375707383 199.18889109520123 -862.2805366031542 -1682.9836700765916 0.0 0.0 0.0 0.0 
0.0 0.2586288181218234 0.0026368534926212196 0.25599196462920215 0.0 0.1686339256438342 0.0054491094567558985 0.1631848161870783 -1159.1925764441623 241.9313779214627 -749.4627797294644 -1723.7214966012837 0.0 0.0 0.0 0.0 
0.0 0.2321357758659305 0.005551803744200504 0.22658397212172998 0.0 0.4399083825674924 0.00726304722554756 0.4326453353419448 -1165.1184228507573 189.52428901457512 -883.4783877661527 -1542.5523382277195 0.0 0.0 0.0 0.0 
0.0 0.24967366231210303 0.0068874571359518804 0.24278620517615115 0.0 0.07766336744481867 0.0048915075533317795 0.07277185989148689 -1208.6847979123836 250.7506568800607 -871.525665795513 -1716.0463316772393 0.0 0.0 0.0 0.0 
0.0 0.20829109125065082 0.005055334983449994 0.2032357562672008 0.0 0.25874259255149146 0.0025076721653793797 0.2562349203861121 -1222.9728945010838 214.43406154039204 -879.1996698150165 -1572.0965457281159 0.0 0.0 0.0 0.0 
0.0 0.2060984644022855 0.0025627486633531976 0.20353571573893228 0.0 0.07238915867426178 0.0006721926232179006 0.07171696605104388 -1265.2783050660123 271.9914618865163 -880.7175067478279 -1738.9404742188465 0.0 0.0 0.0 0.0 
0.0 0.19546391329530513 0.0006655882479566517 0.19479832504734848 0.0 0.20988737611156522 0.0006642646410248497 0.20922311147054037 -1256.0743712729677 260.86260038265897 -852.6198297321736 -1667.8985428896062 0.0 0.0 0.0 0.0 
0.0 0.20454295498855185 0.000634872777895494 0.20390808221065637 0.0 0.2989998148246245 0.0015590258620002053 0.29744078896262427 -1187.3857914596692 205.74567737504537 -906.977754103278 -1643.7932231006887 0.0 0.0 0.0 0.0 
0.0 0.2070327555817185 0.0017093484374609861 0.2053234071442575 0.0 0.13528441682909476 0.002600475016868476 0.13268394181222626 -1260.3054822502868 238.85285799819775 -986.6372565316685 -1694.5050594291013 0.0 0.0 0.0 0.0 
0.0 0.21832081698106998 0.00271630941918402 0.21560450756188596 0.0 0.2488895354397369 0.002762031148780476 0.24612750429095645 -1189.080872233204 221.4074940058014 -952.7288743164769 -1604.66716638887 0.0 0.0 0.0 0.0 
0.0 0.21586920366142737 0.002874599261717363 0.21299460439971 0.0 0.31569288896791864 0.0017484769676670883 0.3139444120002515 -1193.549018631103 173.32333446950062 -979.9333984973787 -1539.151793892653 0.0 0.0 0.0 0.0 
0.0 0.16833666802355737 0.001934472584363186 0.16640219543919418 0.0 0.24037870962285635 0.0008189869536594911 0.23955972266919684 -1359.6438981802473 261.15920079447443 -980.5017110847193 -1779.443048803244 0.0 0.0 0.0 0.0 
0.0 0.20159728328386942 0.0008768285765792384 0.2007204547072902 0.0 0.25334656337332545 0.0002922335300933231 0.2530543298432321 -1248.456888038429 250.8524900186997 -942.7763770150636 -1742.4654289456325 0.0 0.0 0.0 0.0 
0.0 0.19505774627693676 0.0003269442611119964 0.19473080201582474 0.0 0.3359970556797855 0.0003814930096268654 0.33561556267015863 -1242.417016413905 222.28135167999523 -891.9284986404793 -1649.6384328350216 0.0 0.0 0.0 0.0 
0.0 0.1790432906004064 0.00038880773001548016 0.17865448287039093 0.0 0.0983659749229749 0.0005302318569385644 0.09783574306603635 -1282.674621690168 246.18746193426028 -749.0202725556336 -1718.7082031004236 0.0 0.0 0.0 0.0 
0.0 0.26840104275580606 0.0007824299461913831 0.2676186128096147 0.0 0.07343821724255879 0.0007564795739722974 0.0726817376685865 -1129.9378844472897 228.66215999503223 -855.72236744867 -1567.0045709699139 0.0 0.0 0.0 0.0 
0.0 0.23204682112643213 0.0009657977656884627 0.23108102336074365 0.0 0.18445508577155345 0.0009765280692866354 0.18347855770226681 -1221.7646678673766 297.38234709454906 -889.918863335081 -1808.285785632694 0.0 0.0 0.0 0.0 
0.0 0.22376868416639892 0.0009449776262044907 0.22282370654019443 0.0 0.08710448836173976 0.00041422143465641773 0.08669026692708333 -1225.5485440124949 272.28541866173254 -899.199177778033 -1681.0110435850972 0.0 0.0 0.0 0.0 
0.0 0.24885956666460543 0.0007376981842698473 0.24812186848033557 0.0 0.15501857520730206 0.00032685014108816784 0.1546917250662139 -1093.0811397761615 189.75722466500568 -773.3052250503737 -1459.712901489447 0.0 0.0 0.0 0.0 
0.0 0.20734282992215772 0.00045022393830797887 0.20689260598384973 0.0 0.3530574633429448 0.0004400839521126314 0.35261737939083215 -1180.7909732828198 211.86508887435951 -905.2311624486896 -1650.304950495761 0.0 0.0 0.0 0.0 
0.0 0.22888778658075767 0.00029955228621309453 0.22858823429454456 0.0 0.11912562860401743 0.00023019182580438527 0.11889543677821304 -1145.1696862879533 180.25051314032444 -852.608603064632 -1444.5201316667647 0.0 0.0 0.0 0.0 
0.0 0.19471521952161283 0.000250145849404913 0.19446507367220792 0.0 0.2333261671504288 0.0003279260726589145 0.2329982410777699 -1208.0416065189902 223.6922553528566 -880.5520915559795 -1720.3915888944032 0.0 0.0 0.0 0.0 
0.0 0.21161285593089732 0.0003493871596274954 0.21126346877126984 0.0 0.3112301652065732 0.0003724501778682073 0.310857715028705 -1214.5893261395495 250.06030495978686 -867.2775272208968 -1686.3470411455348 0.0 0.0 0.0 0.0 
0.0 0.2188144029315674 0.0004329691556367007 0.2183814337759307 0.0 0.32686696554336586 0.00038245876291484546 0.326484506780451 -1169.9644943619496 227.99606181757457 -900.1751002483763 -1736.0583646463715 0.0 0.0 0.0 0.0 
0.0 0.25161488176408137 0.00039995848342324746 0.25121492328065814 0.0 0.2731159151616422 0.0003572289803714463 0.2727586861812707 -1058.511380589854 136.04966369251463 -873.239972121647 -1348.2465059368394 0.0 0.0 0.0 0.0 
0.0 0.17709058018006157 0.0003103852328477484 0.17678019494721384 0.0 0.1893867984357657 0.00029391668398271906 0.18909288175178296 -1300.6505920297054 241.30727538026815 -865.7906826428422 -1677.0134259016652 0.0 0.0 0.0 0.0 
0.0 0.1808033874822837 0.0002972014304814917 0.18050618605180221 0.0 0.1438682862755024 0.00033550438555804163 0.14353278188994437 -1305.6980126341386 222.73601773953493 -972.6348694534912 -1575.1767950482356 0.0 0.0 0.0 0.0 
0.0 0.16014788505818808 0.0003206382477373788 0.15982724681045068 0.0 0.17675167164116196 0.0004618242383003235 0.17628984740286163 -1352.818851925905 226.0918802690109 -947.0492949360806 -1746.4311973485433 0.0 0.0 0.0 0.0 
0.0 0.2067558639259501 0.0004690434275702997 0.2062868204983798 0.0 0.13790941720997746 0.00046716074487476635 0.1374422564651027 -1209.9000642827637 246.0766194069527 -892.3066892033811 -1731.8394334419472 0.0 0.0 0.0 0.0 
0.0 0.19028188429321302 0.0004179857558373249 0.1898638985373757 0.0 0.32947592171981477 0.0003654582595283335 0.32911046346028644 -1242.6538564114376 228.45458041818551 -934.0328814676403 -1577.1507973820758 0.0 0.0 0.0 0.0 
0.0 0.19281197469117065 0.0002959223294799978 0.19251605236169064 0.0 0.09924628213047981 0.00025053875464381593 0.098995743375836 -1230.9851734945253 201.46234224596753 -978.3291195201718 -1673.250329079213 0.0 0.0 0.0 0.0 
0.0 0.1952864553666476 0.00039835488705924064 0.19488810047958838 0.0 0.3309926665529157 0.0007431113697362669 0.33024955518317944 -1261.1837430157743 293.8486711434143 -746.2730174088341 -1750.7156150332069 0.0 0.0 0.0 0.0 
0.0 0.20848379436541686 0.0005147068225073092 0.20796908754290958 0.0 0.3651508739161672 0.0009122216001604543 0.3642386523160068 -1210.1804590205188 236.0656941125045 -873.284039500219 -1699.9088538876601 0.0 0.0 0.0 0.0 
0.0 0.19331483271988956 0.000568944847945011 0.19274588787194455 0.0 0.2964670361781662 0.0009103030756567464 0.29555673310250946 -1241.8281918088242 237.2504588424305 -873.50335271966 -1806.5240267227275 0.0 0.0 0.0 0.0 
0.0 0.24694221675621741 0.0007581855875976158 0.24618403116861978 0.0 0.36998837384762184 0.0013596696609800513 0.3686287041866418 -1123.6215998167313 238.51505289505076 -762.7633719865729 -1648.4637505195515 0.0 0.0 0.0 0.0 
0.0 0.17423817978212328 0.0007612525739453056 0.17347692720817798 0.0 0.07651994467684717 0.00040656892639217955 0.07611337575045499 -1313.226726689897 270.66037886903234 -882.8600039496351 -1803.8172006445172 0.0 0.0 0.0 0.0 
0.0 0.1787968955256722 0.000646313934615164 0.17815058159105707 0.0 0.2508097262206403 0.0005242597085959984 0.25028546651204425 -1258.413733198885 232.717576896004 -981.3900960769114 -1694.4747955714297 0.0 0.0 0.0 0.0 
0.0 0.19095557631755417 0.000420421107926152 0.19053515520962802 0.0 0.3486767378494595 0.0005377263508059762 0.3481390114986535 -1280.8694476802757 286.9681394010071 -886.6939019311051 -1751.4281135204471 0.0 0.0 0.0 0.0 
0.0 0.1848639871530009 0.00042963104153221303 0.1844343561114687 0.0 0.07772570069540631 0.0008364603149168419 0.07688924038048947 -1269.3592562500094 229.5782670991261 -938.7109873923152 -1703.395411690311 0.0 0.0 0.0 0.0 
0.0 0.23516833093581777 0.0006941054580789623 0.2344742254777388 0.0 0.08715685756143296 0.0007796703527371088 0.08637718720869585 -1134.897734566276 191.43257213514875 -847.3083384386521 -1531.001403376547 0.0 0.0 0.0 0.0 
0.0 0.19026886587115852 0.0007637222720818086 0.1895051435990767 0.0 0.2810709837146781 0.0008713259277018634 0.2801996577869762 -1257.1041011820557 257.1185552598601 -817.3290196028339 -1665.530774801149 0.0 0.0 0.0 0.0 
0.0 0.1762789741835811 0.0007683364956667929 0.1755106376879143 0.0 0.35060959281117626 0.0007456156679175117 0.3498639771432588 -1269.8421525953477 255.96038875158405 -861.5687074771473 -1632.7600492312818 0.0 0.0 0.0 0.0 
0.0 0.21720895024411607 0.0006315648329980446 0.216577385411118 0.0 0.0960910382934592 0.0005532096168308547 0.09553782867662834 -1234.0312883492438 267.5402000597758 -921.7444078294832 -1656.8555486649802 0.0 0.0 0.0 0.0 
0.0 0.18394649683526068 0.0005988092585043473 0.18334768757675635 0.0 0.2217890095868797 0.0005863615396347913 0.2212026480472449 -1228.1358032288063 181.297693352977 -978.0005749035143 -1650.547184062554 0.0 0.0 0.0 0.0 
0.0 0.14878666965347348 0.0005299487348758813 0.1482567209185976 0.0 0.1641883018680594 0.0004074825820597735 0.16378081928599963 -1324.7125320274522 222.256914537883 -960.2052329783857 -1606.25289033405 0.0 0.0 0.0 0.0 
0.0 0.20691304461974086 0.0005461010291720881 0.20636694359056879 0.0 0.17159622049692905 0.0004829750819639726 0.1711132454149651 -1236.4913013932842 255.7767537481975 -984.8201552678357 -1790.9453751354888 0.0 0.0 0.0 0.0 
0.0 0.19043229723518545 0.00055472936594125 0.1898775678692442 0.0 0.06123916103476376 0.00018532866273414004 0.061053832372029625 -1262.5811345837242 223.45877824531084 -909.790999226746 -1553.2037521752059 0.0 0.0 0.0 0.0 
0.0 0.2335541406364152 0.0009954711704543142 0.23255866946596088 0.0 0.27352603434613254 0.0019090408177086802 0.2716169935284239 -1150.891987139443 222.66469766402122 -877.8068237347683 -1690.2053091474618 0.0 0.0 0.0 0.0 
0.0 0.21033893344980298 0.0015725163799343686 0.20876641706986862 0.0 0.369426187014941 0.003085723203240019 0.366340463811701 -1159.5154865521217 217.7014470163508 -866.8516897288367 -1631.8816276541324 0.0 0.0 0.0 0.0 
0.0 0.2186606004834175 0.0018443774544831479 0.21681622302893436 0.0 0.10465446616889852 0.00044841708784753627 0.104206049081051 -1209.1973482134642 246.45643364696915 -881.3024699242584 -1617.3589326377894 0.0 0.0 0.0 0.0 
0.0 0.23603714550986435 0.0013861723921515725 0.23465097311771277 0.0 0.11933429076364546 0.00049547478556633 0.11883881597807913 -1134.8479542591976 204.50895925962743 -842.5015649578878 -1663.287769539974 0.0 0.0 0.0 0.0 
0.0 0.1935196810147979 0.000895429967027722 0.19262425104777017 0.0 0.09848332721175569 0.0026005501999999537 0.09588277701175574 -1373.5611705005167 206.056434739629 -946.1350680861276 -1673.2227006307737 0.0 0.0 0.0 0.0 
0.0 0.1408391339760838 0.0024973603360580673 0.13834177364002576 0.0 0.0996455703720902 0.006904232682603778 0.09274133768948642 -1376.2213430525744 157.47910563277006 -1120.1671508291831 -1709.720318107205 0.0 0.0 0.0 0.0 
0.0 0.20264160904017361 0.005671969868920066 0.19696963917125354 0.0 0.19621435643145532 0.0024896085713848925 0.19372474786007043 -1211.6608618688963 137.47790477817614 -976.5190041918411 -1520.0358713206663 0.0 0.0 0.0 0.0 
0.0 0.1452185373866197 0.0026568415941614094 0.14256169579245828 0.0 0.3157121277216709 0.0035914878050486245 0.31212063991662226 -1313.8015824935956 207.10364485809257 -941.7395637902503 -1727.1615364360603 0.0 0.0 0.0 0.0 
0.0 0.15016652350172852 0.002124032513661818 0.1480424909880667 0.0 0.06079984704653422 0.0025544338154070306 0.05824541323112719 -1320.250685619682 263.82591145286636 -998.2037649689605 -1806.6030886212234 0.0 0.0 0.0 0.0 
0.0 0.10681499405340715 0.0027603190956693707 0.10405467495773778 0.0 0.07533045621080832 0.0011978475659182577 0.07413260864489006 -1490.1817063428355 234.88225538602302 -1176.1931069694083 -1855.3174390795516 0.0 0.0 0.0 0.0 
0.0 0.09656494822014462 0.0012348760483842907 0.09533007217176033 0.0 0.08625792734550708 0.0015058445208000414 0.08475208282470703 -1434.8159005994837 216.31237571456035 -1070.3334707332592 -1861.1972613733003 0.0 0.0 0.0 0.0 
0.0 0.16236484987717686 0.001476568141669938 0.16088828173550693 0.0 0.035349729442686745 0.0006087359718301079 0.034740993470856636 -1384.8345179639828 236.53295374406036 -1079.9719621996019 -1745.2355057226118 0.0 0.0 0.0 0.0 
0.0 0.12251841367194147 0.0010946634592431965 0.12142375021269827 0.0 0.04752172890937689 0.00428824397650632 0.043233484932870575 -1399.855908239235 235.51826638853404 -950.404589873576 -1764.4440202210187 0.0 0.0 0.0 0.0 
0.0 0.13742294681794714 0.005130213769999417 0.13229273304794775 0.0 0.06086526314417521 0.009899567474018444 0.05096569567015677 -1365.3279323225772 277.5187373095525 -857.2215832682557 -1841.24661508961 0.0 0.0 0.0 0.0 
0.0 0.0943066089442282 0.009946096124071064 0.08436051282015714 0.0 0.052621892004302055 0.005630962776415276 0.04699092922788678 -1496.0480244894648 179.12279221726052 -1161.623650212756 -1779.481696982691 0.0 0.0 0.0 0.0 
0.0 0.1382557370445945 0.006964723269144694 0.1312910137754498 0.0 0.1031225190469713 0.0023710034561879706 0.10075151559078332 -1307.7019188314364 169.6957576661865 -1000.0699734346434 -1638.4410702678817 0.0 0.0 0.0 0.0 
0.0 0.13564898096250766 0.002349052239548076 0.13329992872295957 0.0 0.26138649519645807 0.0027736601504412565 0.2586128350460168 -1359.618845877554 168.42186478093907 -1056.7260749491404 -1664.9091531367856 0.0 0.0 0.0 0.0 
0.0 0.15534356981515884 0.0020178676103100633 0.15332570220484878 0.0 0.2159991216930476 0.003077661223483808 0.2129214604695638 -1372.601270763455 171.88280143078936 -1124.428786211904 -1575.8203528394122 0.0 0.0 0.0 0.0 
0.0 0.14671453517494779 0.002558989506779295 0.1441555456681685 0.0 0.13703113026691205 0.002394699237563393 0.13463643102934866 -1448.850742596135 147.08333316733763 -1053.4739848020406 -1594.29689835861 0.0 0.0 0.0 0.0 
0.0 0.1510239683768966 0.0034575631672685795 0.14756640520962802 0.0 0.21313822675835004 0.00418840077790347 0.20894982598044656 -1398.9865419936566 165.73874354308552 -1067.2182196285712 -1598.8299345517598 0.0 0.0 0.0 0.0 
0.0 0.17893319057695795 0.004291162346348618 0.17464202823060931 0.0 0.062330310769153366 0.003025408721331394 0.05930490204782197 -1495.8983603859367 156.6548132909434 -1081.6821336992691 -1622.5052811273986 0.0 0.0 0.0 0.0 
0.0 0.13306359201669693 0.003672514223691189 0.12939107779300574 0.0 0.18136649330457053 0.0031889487396587024 0.1781775445649118 -1362.869671037395 178.07510262941463 -1053.4135945382523 -1560.0736461477045 0.0 0.0 0.0 0.0 
0.0 0.11725815498467648 0.0022294268463597154 0.11502872813831676 0.0 0.17032781423944415 0.0026595872459989605 0.1676682269934452 -1442.0558546403254 140.10126481296643 -1057.8049888576504 -1575.7015185049831 0.0 0.0 0.0 0.0 
0.0 0.11521390306227135 0.0016116549571355183 0.11360224810513583 0.0 0.1604597864277435 0.0031590540752266393 0.15730073235251688 -1346.8379229640154 196.691947720153 -968.1273975957428 -1629.0613785947126 0.0 0.0 0.0 0.0 
0.0 0.10563834959810431 0.0018221004442735152 0.1038162491538308 0.0 0.1485840856577411 0.0035301354346853313 0.14505395022305576 -1313.6041080379239 201.92617442370852 -953.5035413367465 -1627.304301549665 0.0 0.0 0.0 0.0 
0.0 0.09350846640088341 0.002012287802768476 0.09149617859811494 0.0 0.14158298933144772 0.004507189447229559 0.13707579988421817 -1316.9191013177701 186.15659558474832 -972.690424218466 -1565.2334584977496 0.0 0.0 0.0 0.0 
0.0 0.08877736013947111 0.0027891564549821796 0.08598820368448894 0.0 0.07389171026421315 0.001827874079798207 0.07206383618441495 -1379.1342479903944 182.65362806027957 -966.0328331932602 -1606.0886219906065 0.0 0.0 0.0 0.0 
0.0 0.08436872200532393 0.002959397706118497 0.08140932429920543 0.0 0.056360173406022965 0.002237757950118094 0.054122415455904876 -1348.7368067492448 170.64219549661638 -943.4497370678397 -1562.1295110727092 0.0 0.0 0.0 0.0 
0.0 0.06810277226296338 0.0028365026369239345 0.06526626962603944 0.0 0.128070450416117 0.0027070138039010944 0.1253634366122159 -1337.0154689930318 207.03773039297056 -971.355965337027 -1568.8396670657191 0.0 0.0 0.0 0.0 
0.0 0.08586777520902229 0.0025769454060178814 0.08329082980300441 0.0 0.07419502989135006 0.0005541487286488215 0.07364088116270123 -1287.7784695286741 226.7621863619208 -886.9192160605434 -1579.3398691212485 0.0 0.0 0.0 0.0 
0.0 0.06669986270593875 0.0028820437463847074 0.06381781895955403 0.0 0.033044794743711296 0.004588574622616623 0.028456220121094673 -1493.5454220395031 105.48061056602593 -1233.8802384862986 -1593.980129476057 0.0 0.0 0.0 0.0 
0.0 0.036111113474224556 0.002564239456798091 0.03354687401742646 0.0 0.09698164463043213 0.003838795604127826 0.0931428490263043 -1449.8983706435406 169.33014661753506 -1111.3246852711154 -1609.054662334755 0.0 0.0 0.0 0.0 
0.0 0.05985563045198267 0.0040250145124666615 0.05583061593951601 0.0 0.02896113016388633 0.006321006652080651 0.02264012351180568 -1486.7779666230417 92.13758619247102 -1243.9369461949316 -1573.0836423757107 0.0 0.0 0.0 0.0 
